h3,counts,min_depth,max_depth,salinity,min_salinity,max_salinity,temperature,min_temperature,max_temperature,oxygen,min_oxygen,max_oxygen,latitude,longitude
840c981ffffffff,13,121.0,368.0,,,,4.1,2.6,4.2,,,,57.45946,-173.87436
840c983ffffffff,39,113.0,144.0,,,,3.5,2.4,4.5,,,,57.23231,-173.30123
840c987ffffffff,9,232.0,844.0,,,,3.3,3.1,3.7,,,,57.0781,-174.00117
840c989ffffffff,80,115.0,904.0,,,,3.4,1.8,4.0,,,,57.84248,-173.74427
840c98bffffffff,19,119.0,150.0,,,,3.3,2.5,4.0,,,,57.61322,-173.16493
840c98dffffffff,24,120.0,987.0,,,,3.9,3.1,4.1,,,,57.68511,-174.45756
840c991ffffffff,60,107.0,121.0,,,,3.6,1.7,4.6,,,,57.15051,-172.03667
840c993ffffffff,8,106.0,110.0,,,,2.5,2.4,3.8,,,,56.91727,-171.48743
840c995ffffffff,29,117.0,135.0,,,,3.5,2.4,4.5,,,,57.00375,-172.73803
840c997ffffffff,57,117.0,432.0,,,,3.7,2.7,4.6,,,,56.77391,-172.18461
840c99bffffffff,1,101.0,101.0,,,,3.7,3.7,3.7,,,,57.29324,-171.3302
840c99dffffffff,24,112.0,121.0,,,,3.3,2.1,4.5,,,,57.38253,-172.59579
840c9b9ffffffff,110,137.0,1407.0,,,,3.6,2.7,4.2,,,,56.85304,-173.43413
840c9bbffffffff,52,132.0,852.0,,,,3.7,2.8,4.5,,,,56.62661,-172.87676
840c9c1ffffffff,88,124.0,407.0,,,,3.3,1.9,4.1,,,,58.45693,-174.20705
840c9c3ffffffff,17,113.0,128.0,,,,3.3,1.6,4.4,,,,58.22713,-173.61076
840c9c5ffffffff,15,372.0,1119.0,,,,3.7,3.4,3.9,,,,58.29627,-174.93412
840c9c7ffffffff,10,149.0,699.0,,,,3.6,3.3,3.9,,,,58.0702,-174.33395
840c9c9ffffffff,23,121.0,168.0,,,,3.1,1.3,3.5,,,,58.84527,-174.07674
840c9cbffffffff,10,124.0,135.0,,,,2.7,2.0,3.5,,,,58.61338,-173.4737
840c9cdffffffff,100,132.0,1038.0,,,,3.2,2.1,4.1,,,,58.68503,-174.81412
840c9d1ffffffff,5,102.0,106.0,,,,1.5,-1.5,3.2,,,,58.14486,-172.30019
840c9d5ffffffff,3,107.0,109.0,,,,2.4,1.9,2.9,,,,57.99575,-173.02509
840c9d7ffffffff,8,104.0,112.0,,,,2.85,2.0,3.7,,,,57.76291,-172.44988
840c9d9ffffffff,3,100.0,102.0,,,,2.1500000000000004,2.1,2.2,,,,58.52834,-172.14655
840c9dbffffffff,3,93.0,95.0,,,,,,,,,,58.28972,-171.56973
840c9ddffffffff,3,108.0,109.0,,,,2.95,2.5,3.4,,,,58.37987,-172.88157
840c9e9ffffffff,13,578.0,1055.0,,,,2.9,2.9,3.4,,,,58.13146,-175.65476
840ca01ffffffff,4,49.0,57.0,,,,-1.3,-1.3,-1.3,,,,62.95739,-171.68506
840ca03ffffffff,2,45.0,48.0,,,,-0.95,-1.0,-0.9,,,,62.69953,-171.01249
840ca05ffffffff,7,50.0,57.0,,,,-1.2,-1.6,-1.1,,,,62.80951,-172.55156
840ca07ffffffff,3,44.0,49.0,,,,-1.0,-1.0,-0.9,,,,62.55598,-171.87248
840ca09ffffffff,2,33.0,33.0,,,,-0.1,-0.1,-0.1,,,,63.35992,-171.49176
840ca0dffffffff,2,61.0,62.0,,,,-0.75,-1.6,0.1,,,,63.21315,-172.37269
840ca11ffffffff,2,40.0,42.0,,,,0.8,0.7,0.9,,,,62.57362,-169.49456
840ca13ffffffff,2,35.0,35.0,,,,0.39999999999999997,-0.9,1.7,,,,62.30795,-168.85836
840ca15ffffffff,4,37.0,42.0,,,,-0.10000000000000003,-1.0,0.9,,,,62.43973,-170.35466
840ca17ffffffff,2,37.0,42.0,,,,-0.9500000000000001,-1.1,-0.8,,,,62.17813,-169.71126
840ca19ffffffff,2,27.0,27.0,,,,2.9,2.9,2.9,,,,62.97013,-169.27124
840ca1bffffffff,1,37.0,37.0,,,,-0.6,-0.6,-0.6,,,,62.70202,-168.628
840ca1dffffffff,5,37.0,44.0,,,,-0.9,-1.1,0.9,,,,62.8376,-170.1453
840ca21ffffffff,10,57.0,71.0,,,,-1.45,-1.6,-1.0,,,,62.25279,-173.56972
840ca23ffffffff,1,58.0,58.0,,,,-1.4,-1.4,-1.4,,,,62.00581,-172.89321
840ca25ffffffff,23,70.0,77.0,,,,-1.5,-1.7,-0.1,,,,62.09333,-174.40645
840ca27ffffffff,32,59.0,72.0,,,,-1.4,-1.7,2.2,,,,61.85069,-173.72456
840ca29ffffffff,5,63.0,71.0,,,,-1.6,-1.6,-1.2,,,,62.65619,-173.41012
840ca2bffffffff,5,54.0,61.0,,,,-0.9,-1.4,-0.4,,,,62.40704,-172.72498
840ca2dffffffff,12,68.0,75.0,,,,-1.5,-1.6,4.0,,,,62.49753,-174.26047
840ca31ffffffff,4,51.0,52.0,,,,-1.1,-1.2,-0.1,,,,61.90245,-171.39771
840ca33ffffffff,4,45.0,50.0,,,,-1.0,-1.1,-0.5,,,,61.64729,-170.75502
840ca37ffffffff,4,55.0,56.0,,,,-1.2000000000000002,-2.0,-1.1,,,,61.50568,-171.58189
840ca39ffffffff,3,43.0,49.0,,,,-1.1,-1.2,-0.8,,,,62.30041,-171.20799
840ca3bffffffff,4,47.0,51.0,,,,-1.0,-2.0,1.4,,,,62.04294,-170.55781
840ca3dffffffff,5,46.0,59.0,,,,-1.3,-1.3,-0.7,,,,62.15575,-172.05427
840ca41ffffffff,3,52.0,55.0,,,,1.6,1.6,1.6,,,,64.02382,-171.9976
840ca45ffffffff,1,55.0,55.0,,,,1.9,1.9,1.9,,,,63.87366,-172.90036
840ca47ffffffff,3,36.0,51.0,,,,-0.7,-0.7,1.2,,,,63.61794,-172.18813
840ca4bffffffff,1,28.0,28.0,,,,0.1,0.1,0.1,,,,64.16815,-171.08637
840ca51ffffffff,1,39.0,39.0,,,,6.3,6.3,6.3,,,,63.63641,-169.70683
840ca53ffffffff,1,24.0,24.0,,,,1.7,1.7,1.7,,,,63.3676,-169.04099
840ca59ffffffff,1,34.0,34.0,,,,2.0,2.0,2.0,,,,64.03724,-169.4771
840ca5dffffffff,1,28.0,28.0,,,,1.4,1.4,1.4,,,,63.90332,-170.3885
840ca61ffffffff,1,79.0,79.0,,,,-1.6,-1.6,-1.6,,,,63.30979,-173.95463
840ca63ffffffff,2,68.0,68.0,,,,-1.65,-1.7,-1.6,,,,63.06083,-173.24551
840ca65ffffffff,3,75.0,82.0,,,,-1.4,-1.7,7.3,,,,63.14741,-174.82471
840ca67ffffffff,1,75.0,75.0,,,,-1.2,-1.2,-1.2,,,,62.90303,-174.10994
840ca69ffffffff,1,60.0,60.0,,,,-1.2,-1.2,-1.2,,,,63.71777,-173.79432
840ca81ffffffff,2,20.0,23.0,,,,6.6,5.3,7.9,,,,61.11663,-167.27574
840ca83ffffffff,3,19.0,21.0,,,,8.9,8.9,10.0,,,,60.84813,-166.69983
840ca85ffffffff,1,26.0,26.0,,,,9.1,9.1,9.1,,,,60.9969,-168.09416
840ca87ffffffff,1,24.0,24.0,,,,5.8,5.8,5.8,,,,60.73201,-167.51104
840ca89ffffffff,2,20.0,20.0,,,,9.1,9.0,9.2,,,,61.50224,-167.03375
840ca8dffffffff,3,28.0,31.0,,,,6.5,2.9,9.5,,,,61.38401,-167.86453
840caa1ffffffff,30,33.0,47.0,,,,1.35,-1.3,4.4,,,,60.48472,-169.1187
840caa3ffffffff,35,29.0,40.0,,,,3.2,-0.1,9.0,,,,60.22594,-168.53458
840caa5ffffffff,21,49.0,55.0,,,,0.04999999999999999,-1.5,2.8,,,,60.35365,-169.91461
840caa7ffffffff,31,44.0,49.0,,,,1.2,-1.4,3.6,,,,60.09854,-169.32421
840caa9ffffffff,2,37.0,38.0,,,,4.65,0.8,8.5,,,,60.87208,-168.90741
840caabffffffff,2,31.0,38.0,,,,0.3,0.3,0.3,,,,60.61086,-168.31742
840caadffffffff,7,40.0,50.0,,,,-0.7,-1.4,5.0,,,,60.74221,-169.71522
840cab3ffffffff,11,24.0,29.0,,,,5.1,2.9,8.0,,,,59.82051,-166.6212
840cab5ffffffff,3,25.0,144.0,,,,2.05,0.8,3.3,,,,59.96598,-167.9626
840cab7ffffffff,8,28.0,32.0,,,,4.05,3.2,5.8,,,,59.70497,-167.4025
840cab9ffffffff,8,27.0,33.0,,,,4.050000000000001,0.9,6.6,,,,60.46603,-166.94045
840cabdffffffff,10,22.0,34.0,,,,6.2,0.7,7.4,,,,60.34845,-167.73991
840cac1ffffffff,4,25.0,27.0,,,,3.3499999999999996,0.8,3.9,,,,62.16122,-167.38512
840cac3ffffffff,1,26.0,26.0,,,,10.9,10.9,10.9,,,,61.8888,-166.78478
840cac5ffffffff,2,28.0,29.0,,,,2.1,0.6,3.6,,,,62.04074,-168.23638
840cac7ffffffff,4,24.0,26.0,,,,7.6,4.8,10.4,,,,61.77213,-167.62828
840cac9ffffffff,3,26.0,29.0,,,,6.8,1.3,10.0,,,,62.55121,-167.13476
840cacbffffffff,1,21.0,21.0,,,,8.7,8.7,8.7,,,,62.27625,-166.52854
840cacdffffffff,2,29.0,38.0,,,,-0.3,-0.3,-0.3,,,,62.43233,-167.99942
840cae1ffffffff,4,41.0,42.0,,,,1.0499999999999998,-1.0,7.2,,,,61.52288,-169.29916
840cae3ffffffff,1,34.0,34.0,,,,0.4,0.4,0.4,,,,61.26056,-168.6901
840cae5ffffffff,4,46.0,48.0,,,,-1.15,-1.4,-1.1,,,,61.39042,-170.12593
840cae7ffffffff,1,42.0,42.0,,,,-0.7,-0.7,-0.7,,,,61.13197,-169.51015
840cae9ffffffff,1,37.0,37.0,,,,-0.7,-0.7,-0.7,,,,61.91489,-169.08198
840caebffffffff,4,29.0,37.0,,,,2.4,-0.2,7.0,,,,61.65014,-168.46651
840caedffffffff,2,44.0,46.0,,,,-1.5,-1.8,-1.2,,,,61.78372,-169.92163
840cb03ffffffff,3,104.0,108.0,,,,0.8,-0.2,1.2,,,,61.58454,-176.86621
840cb11ffffffff,9,84.0,108.0,,,,-1.4,-1.7,1.7,,,,61.52524,-175.36351
840cb13ffffffff,24,77.0,91.0,,,,-1.4,-2.1,0.6,,,,61.289,-174.68552
840cb15ffffffff,3,97.0,106.0,,,,0.6,-0.1,1.3,,,,61.3551,-176.17068
840cb17ffffffff,4,98.0,104.0,,,,-0.39999999999999997,-1.2,2.7,,,,61.12319,-175.48833
840cb19ffffffff,15,77.0,82.0,,,,-1.4,-1.7,0.6,,,,61.92873,-175.23491
840cb1bffffffff,32,75.0,82.0,,,,-1.5,-2.1,0.7,,,,61.69047,-174.54807
840cb1dffffffff,11,94.0,104.0,,,,-0.7,-1.6,1.9,,,,61.7591,-176.0549
840cb27ffffffff,1,274.0,274.0,,,,3.6,3.6,3.6,,,,60.62735,-179.31311
840cb35ffffffff,15,155.0,162.0,,,,1.9,0.8,2.8,,,,60.59734,-177.84764
840cb37ffffffff,2,146.0,146.0,,,,1.0,1.0,1.0,,,,60.37594,-177.16686
840cb39ffffffff,6,113.0,126.0,,,,1.4,0.5,2.0,,,,61.18014,-176.96939
840cb3bffffffff,1,111.0,111.0,,,,0.9,0.9,0.9,,,,60.95258,-176.28307
840cb3dffffffff,1,139.0,139.0,,,,0.8,0.8,0.8,,,,61.00046,-177.75947
840cb53ffffffff,3,78.0,79.0,,,,-1.4,-1.7,-1.1,,,,62.33362,-175.10237
840cb57ffffffff,7,91.0,96.0,,,,-1.2,-1.5,1.6,,,,62.16455,-175.93558
840cb5bffffffff,5,72.0,82.0,,,,-1.5,-1.7,-1.4,,,,62.73986,-174.9657
840cc01ffffffff,62,58.0,66.0,,,,2.9,-0.7,7.6,,,,57.30482,-160.25161
840cc03ffffffff,57,53.0,60.0,,,,3.5,-0.4,6.8,,,,57.03143,-159.82595
840cc05ffffffff,68,51.0,70.0,,,,2.7,-1.2,4.8,,,,57.22736,-160.96896
840cc07ffffffff,78,59.0,74.0,,,,3.4,-1.1,5.7,,,,56.95637,-160.53632
840cc09ffffffff,94,42.0,57.0,,,,3.1,-1.1,6.9,,,,57.65403,-159.96026
840cc0bffffffff,53,48.0,59.0,,,,3.8,-0.5,8.6,,,,57.37803,-159.53278
840cc0dffffffff,49,53.0,60.0,,,,2.5,-0.4,6.4,,,,57.57841,-160.6863
840cc13ffffffff,6,29.0,125.0,,,,5.4,5.0,8.6,,,,56.55199,-158.30322
840cc15ffffffff,15,18.0,38.0,,,,5.0,0.9,7.5,,,,56.75833,-159.40909
840cc19ffffffff,29,26.0,35.0,,,,4.5,0.8,8.3,,,,57.16901,-158.40149
840cc1dffffffff,43,27.0,53.0,,,,4.5,-1.1,8.8,,,,57.10232,-159.11427
840cc21ffffffff,48,55.0,77.0,,,,2.3,-0.3,4.4,,,,56.79374,-161.95225
840cc23ffffffff,72,62.0,97.0,,,,2.8,-0.5,5.4,,,,56.5278,-161.51508
840cc25ffffffff,30,64.0,76.0,,,,1.9,-0.6,4.0,,,,56.70621,-162.6574
840cc27ffffffff,47,71.0,86.0,,,,2.4,-0.3,4.6,,,,56.44277,-162.21379
840cc29ffffffff,57,53.0,72.0,,,,2.6500000000000004,-0.3,7.6,,,,57.14566,-161.68462
840cc2bffffffff,59,60.0,80.0,,,,3.2,-0.7,5.7,,,,56.87714,-161.24515
840cc2dffffffff,39,51.0,64.0,,,,1.9500000000000002,-0.3,4.8,,,,57.05975,-162.39836
840cc31ffffffff,9,27.0,55.0,,,,4.7,2.6,8.6,,,,56.34054,-160.39272
840cc35ffffffff,60,26.0,57.0,,,,3.8,0.7,8.2,,,,56.26198,-161.08665
840cc39ffffffff,65,33.0,62.0,,,,3.8,-0.2,7.9,,,,56.68559,-160.11253
840cc3dffffffff,63,51.0,412.0,,,,3.0,-0.6,4.7,,,,56.60874,-160.8146
840cc41ffffffff,32,11.0,45.0,,,,4.3,0.7,10.5,,,,58.2828,-160.10069
840cc43ffffffff,29,38.0,44.0,,,,3.3499999999999996,0.0,6.5,,,,58.00396,-159.66205
840cc45ffffffff,31,18.0,48.0,,,,5.8,1.8,7.9,,,,58.20658,-160.8431
840cc47ffffffff,29,47.0,53.0,,,,2.0,-1.8,5.7,,,,57.93024,-160.39695
840cc49ffffffff,11,11.0,26.0,,,,5.15,3.1,8.4,,,,58.63603,-159.79729
840cc4bffffffff,32,18.0,29.0,,,,5.6,1.0,8.4,,,,58.35454,-159.35676
840cc51ffffffff,35,31.0,42.0,,,,3.8,-1.5,10.9,,,,57.7923,-158.50416
840cc53ffffffff,9,19.0,33.0,,,,5.65,3.9,8.8,,,,57.5117,-158.09159
840cc55ffffffff,27,38.0,48.0,,,,3.1,-0.4,9.6,,,,57.72533,-159.2328
840cc57ffffffff,39,29.0,51.0,,,,3.4,0.3,10.6,,,,57.44699,-158.8127
840cc59ffffffff,24,27.0,37.0,,,,4.4,0.5,7.7,,,,58.13819,-158.18843
840cc5bffffffff,4,22.0,25.0,,,,7.45,3.9,9.0,,,,57.85494,-157.77457
840cc5dffffffff,32,18.0,43.0,,,,3.7,-0.2,7.6,,,,58.07327,-158.9258
840cc61ffffffff,42,40.0,53.0,,,,3.0,-0.1,6.0,,,,57.76965,-161.86174
840cc63ffffffff,87,50.0,62.0,,,,2.3,-0.4,5.7,,,,57.49847,-161.41069
840cc65ffffffff,26,40.0,46.0,,,,3.5,1.3,6.7,,,,57.68281,-162.59117
840cc67ffffffff,29,48.0,53.0,,,,2.55,0.0,6.7,,,,57.41424,-162.13321
840cc69ffffffff,51,38.0,59.0,,,,3.1500000000000004,-0.4,7.0,,,,58.12592,-161.58374
840cc6bffffffff,22,42.0,51.0,,,,3.7,1.9,7.2,,,,57.85213,-161.13026
840cc6dffffffff,19,34.0,40.0,,,,3.8,1.6,6.5,,,,58.04081,-162.32236
840cc81ffffffff,132,78.0,98.0,,,,5.05,3.7,7.0,,,,55.39913,-157.44904
840cc83ffffffff,223,91.0,703.0,,,,4.9,3.5,6.9,,,,55.12896,-157.08041
840cc85ffffffff,48,75.0,174.0,,,,5.3,4.3,6.4,,,,55.33698,-158.1188
840cc87ffffffff,90,72.0,455.0,,,,5.2,4.0,6.3,,,,55.06873,-157.74363
840cc89ffffffff,39,76.0,108.0,,,,4.55,3.6,6.4,,,,55.7302,-157.14821
840cc8bffffffff,73,84.0,263.0,,,,5.1,4.0,7.1,,,,55.45748,-156.77877
840cc8dffffffff,8,101.0,130.0,,,,5.4,4.3,5.8,,,,55.66993,-157.8252
840cc95ffffffff,3,783.0,783.0,,,,3.3,3.3,3.3,,,,54.85947,-156.7191
840cc99ffffffff,5,732.0,784.0,,,,3.4,3.4,3.7,,,,55.23821,-155.75292
840cc9dffffffff,206,106.0,748.0,,,,4.8,3.6,5.7,,,,55.18545,-156.41678
840cca1ffffffff,46,55.0,113.0,,,,4.45,2.8,6.4,,,,54.93706,-159.06815
840cca3ffffffff,341,46.0,511.0,,,,4.5,3.0,5.8,,,,54.67334,-158.6878
840cca5ffffffff,31,34.0,68.0,,,,5.5,3.2,7.1,,,,54.86562,-159.72909
840cca7ffffffff,292,67.0,516.0,,,,4.8,3.0,6.0,,,,54.60394,-159.34262
840cca9ffffffff,21,97.0,203.0,,,,5.0,3.9,5.8,,,,55.27103,-158.78785
840ccabffffffff,48,90.0,194.0,,,,4.8,2.9,5.8,,,,55.00477,-158.40627
840ccadffffffff,39,43.0,188.0,,,,4.3,2.6,5.9,,,,55.20128,-159.45603
840ccb9ffffffff,70,126.0,546.0,,,,4.6,3.9,5.7,,,,54.80111,-157.37587
840ccbdffffffff,178,94.0,714.0,,,,4.6,3.5,6.1,,,,54.73906,-158.03216
840ccc1ffffffff,29,37.0,183.0,,,,4.85,2.6,6.2,,,,56.33784,-157.2189
840ccc3ffffffff,43,69.0,203.0,,,,4.5,3.4,5.8,,,,56.0619,-156.84096
840ccc5ffffffff,8,54.0,240.0,,,,5.1,3.1,7.2,,,,56.27751,-157.91023
840ccc7ffffffff,25,77.0,166.0,,,,4.5,2.6,5.6,,,,56.00356,-157.52529
840ccc9ffffffff,27,45.0,205.0,,,,5.4,3.9,8.0,,,,56.6727,-156.90581
840cccbffffffff,74,95.0,280.0,,,,4.7,4.0,5.9,,,,56.39418,-156.52708
840cccdffffffff,30,29.0,177.0,,,,5.9,2.9,11.6,,,,56.61437,-157.60482
840ccd1ffffffff,41,27.0,155.0,,,,5.65,4.7,8.3,,,,55.83917,-155.7931
840ccd3ffffffff,167,49.0,954.0,,,,4.7,3.2,11.0,,,,55.5628,-155.43742
840ccd5ffffffff,42,119.0,254.0,,,,5.2,4.4,5.7,,,,55.78662,-156.47078
840ccd7ffffffff,48,163.0,254.0,,,,5.1,4.7,5.6,,,,55.51204,-156.10817
840ccd9ffffffff,60,29.0,73.0,,,,6.7,4.7,9.3,,,,56.16681,-155.47138
840ccdbffffffff,101,40.0,554.0,,,,5.1,3.8,8.1,,,,55.88788,-155.11535
840ccddffffffff,25,65.0,273.0,,,,5.4,4.1,8.3,,,,56.11632,-156.15625
840cce1ffffffff,14,63.0,127.0,,,,4.95,2.7,8.6,,,,55.87511,-158.8921
840cce3ffffffff,8,88.0,146.0,,,,5.0,2.8,5.8,,,,55.60579,-158.50155
840cce5ffffffff,9,30.0,130.0,,,,4.9,3.1,6.5,,,,55.80501,-159.57418
840cce7ffffffff,13,82.0,150.0,,,,3.7,2.7,5.0,,,,55.53779,-159.17709
840cce9ffffffff,3,37.0,47.0,,,,6.4,5.6,7.2,,,,56.2132,-158.60087
840ccebffffffff,26,66.0,179.0,,,,4.6,3.1,8.2,,,,55.9413,-158.20907
840cd01ffffffff,8,73.0,79.0,,,,1.3,-1.2,3.5,,,,56.67432,-165.23002
840cd03ffffffff,10,79.0,90.0,,,,2.25,1.5,3.6,,,,56.41897,-164.75912
840cd05ffffffff,16,76.0,82.0,,,,1.2,-1.2,3.7,,,,56.56764,-165.93109
840cd07ffffffff,13,84.0,93.0,,,,2.3499999999999996,0.6,4.0,,,,56.31509,-165.45446
840cd09ffffffff,12,67.0,72.0,,,,2.5,-0.9,4.0,,,,57.03474,-165.00022
840cd0bffffffff,26,71.0,84.0,,,,0.95,-0.9,3.8,,,,56.77689,-164.52601
840cd0dffffffff,9,70.0,75.0,,,,1.95,0.0,3.8,,,,56.92935,-165.71015
840cd11ffffffff,44,73.0,90.0,,,,2.0,-0.5,3.7,,,,56.26054,-163.60506
840cd13ffffffff,82,75.0,95.0,,,,2.4,0.0,4.8,,,,56.0022,-163.15791
840cd15ffffffff,8,91.0,93.0,,,,5.1,1.6,6.4,,,,56.16338,-164.29724
840cd17ffffffff,57,87.0,95.0,,,,2.6,-0.2,8.5,,,,55.90764,-163.84419
840cd19ffffffff,21,73.0,79.0,,,,2.1,0.4,3.6,,,,56.61456,-163.36039
840cd1bffffffff,34,75.0,84.0,,,,2.3,-0.7,4.5,,,,56.35368,-162.91052
840cd1dffffffff,36,71.0,90.0,,,,1.4,-0.9,3.8,,,,56.5188,-164.06103
840cd21ffffffff,6,135.0,137.0,,,,3.2,2.5,3.8,,,,56.09531,-166.83618
840cd23ffffffff,20,121.0,137.0,,,,3.7,2.7,4.3,,,,55.84803,-166.35768
840cd25ffffffff,12,130.0,139.0,,,,4.0,3.0,4.3,,,,55.97947,-167.5222
840cd27ffffffff,7,130.0,137.0,,,,3.35,2.8,3.8,,,,55.73506,-167.03853
840cd29ffffffff,6,101.0,110.0,,,,3.3499999999999996,1.8,4.6,,,,56.4569,-166.62904
840cd2bffffffff,1,110.0,110.0,,,,2.0,2.0,2.0,,,,56.20719,-166.14688
840cd2dffffffff,20,110.0,166.0,,,,3.45,2.1,4.7,,,,56.34213,-167.32368
840cd31ffffffff,12,98.0,109.0,,,,3.4,2.6,4.1,,,,55.7067,-165.20941
840cd33ffffffff,25,97.0,106.0,,,,4.15,2.2,5.2,,,,55.45608,-164.75373
840cd35ffffffff,3,118.0,126.0,,,,5.1,3.2,7.0,,,,55.60038,-165.88799
840cd37ffffffff,12,109.0,124.0,,,,4.35,2.8,6.4,,,,55.35243,-165.42694
840cd39ffffffff,30,90.0,101.0,,,,3.3,1.8,4.1,,,,56.06222,-164.98686
840cd3bffffffff,76,90.0,100.0,,,,2.9,0.0,4.6,,,,55.80913,-164.52808
840cd3dffffffff,4,108.0,117.0,,,,3.1,1.8,4.1,,,,55.9571,-165.67373
840cd41ffffffff,20,57.0,64.0,,,,2.0,-0.1,4.3,,,,57.65636,-165.25205
840cd43ffffffff,12,62.0,68.0,,,,1.9,-1.3,2.3,,,,57.39633,-164.76488
840cd45ffffffff,5,60.0,66.0,,,,1.7999999999999998,-0.7,4.8,,,,57.54939,-165.97715
840cd47ffffffff,15,65.0,73.0,,,,0.8,-0.9,3.6,,,,57.29227,-165.48386
840cd49ffffffff,62,37.0,53.0,,,,3.1,-0.2,5.1,,,,58.02159,-165.01451
840cd4bffffffff,22,42.0,55.0,,,,2.4,-0.3,4.0,,,,57.75903,-164.5238
840cd4dffffffff,30,51.0,58.0,,,,2.9,-0.2,3.6,,,,57.91598,-165.74909
840cd51ffffffff,36,49.0,55.0,,,,1.9,0.3,4.4,,,,57.23297,-163.57176
840cd53ffffffff,52,57.0,70.0,,,,1.65,-0.5,4.4,,,,56.96964,-163.10998
840cd55ffffffff,15,66.0,73.0,,,,1.2,-1.1,2.9,,,,57.13596,-164.28735
840cd57ffffffff,13,66.0,71.0,,,,0.6000000000000001,-1.0,3.0,,,,56.87534,-163.81926
840cd59ffffffff,34,44.0,53.0,,,,3.0,1.2,5.8,,,,57.59162,-163.31832
840cd5bffffffff,43,46.0,59.0,,,,2.4,0.1,6.0,,,,57.32573,-162.85364
840cd5dffffffff,50,46.0,66.0,,,,1.8,0.0,4.4,,,,57.49612,-164.04296
840cd61ffffffff,27,67.0,77.0,,,,2.1,-0.5,4.2,,,,57.07149,-166.9122
840cd63ffffffff,25,72.0,86.0,,,,1.7,0.3,3.9,,,,56.81981,-166.41694
840cd65ffffffff,40,70.0,82.0,,,,2.2,-0.7,4.1,,,,56.95484,-167.62116
840cd67ffffffff,3,93.0,97.0,,,,2.8,2.3,2.9,,,,56.70615,-167.1204
840cd69ffffffff,13,68.0,73.0,,,,1.5499999999999998,0.6,4.0,,,,57.43812,-166.6989
840cd6bffffffff,1,68.0,68.0,,,,0.0,0.0,0.0,,,,57.18398,-166.1997
840cd6dffffffff,61,68.0,77.0,,,,1.5,-0.9,4.2,,,,57.32262,-167.41708
840cd81ffffffff,7,38.0,88.0,,,,5.2,3.8,5.8,,,,54.88449,-162.11638
840cd83ffffffff,43,37.0,144.0,,,,4.5,2.6,8.4,,,,54.61584,-161.62595
840cd85ffffffff,57,10.0,148.0,,,,5.05,2.5,6.7,,,,54.78377,-162.70038
840cd87ffffffff,23,36.0,166.0,,,,5.0,3.1,6.2,,,,54.51672,-162.20529
840cd89ffffffff,14,40.0,120.0,,,,3.5,2.7,7.0,,,,55.22734,-161.86736
840cd8bffffffff,8,40.0,141.0,,,,3.1,2.5,6.9,,,,54.96934,-161.4535
840cd8dffffffff,12,28.0,118.0,,,,5.4,3.6,5.7,,,,55.14016,-162.53605
840cd91ffffffff,119,109.0,240.0,,,,4.8,3.8,5.6,,,,54.43994,-160.56909
840cd93ffffffff,190,152.0,561.0,,,,5.1,3.7,5.7,,,,54.16695,-160.0979
840cd95ffffffff,242,79.0,747.0,,,,4.6,3.2,5.8,,,,54.34571,-161.1428
840cd97ffffffff,15,283.0,515.0,,,,4.1,4.0,5.0,,,,54.07418,-160.66686
840cd99ffffffff,51,59.0,123.0,,,,3.8499999999999996,2.9,7.2,,,,54.79046,-160.38893
840cd9bffffffff,117,77.0,382.0,,,,4.7,3.3,6.0,,,,54.53087,-159.99646
840cd9dffffffff,29,74.0,132.0,,,,4.8,3.2,5.6,,,,54.71158,-161.04748
840cda1ffffffff,54,59.0,115.0,,,,5.2,3.0,6.6,,,,54.30825,-163.36614
840cda3ffffffff,110,65.0,883.0,,,,4.7,3.1,6.6,,,,54.0429,-162.86926
840cda5ffffffff,37,69.0,112.0,,,,5.0,2.7,7.2,,,,54.19885,-163.94741
840cda7ffffffff,195,73.0,512.0,,,,4.9,3.0,6.7,,,,53.93518,-163.44613
840cda9ffffffff,38,38.0,113.0,,,,4.6,0.0,6.1,,,,54.6796,-163.28505
840cdabffffffff,35,41.0,157.0,,,,5.35,3.1,6.6,,,,54.4142,-162.78539
840cdadffffffff,51,47.0,115.0,,,,4.9,3.1,6.0,,,,54.57196,-163.87027
840cdb1ffffffff,16,241.0,823.0,,,,4.3,3.3,4.3,,,,53.87873,-161.80779
840cdb9ffffffff,388,62.0,557.0,,,,4.7,2.9,5.9,,,,54.24815,-161.71748
840cdbbffffffff,8,649.0,823.0,,,,3.6,3.6,3.6,,,,53.97811,-161.23686
840cdbdffffffff,126,65.0,502.0,,,,4.7,2.9,6.1,,,,54.14722,-162.293
840cdc1ffffffff,3,29.0,42.0,,,,5.1,3.3,6.4,,,,55.83195,-162.03695
840cdc3ffffffff,30,18.0,81.0,,,,5.4,4.1,8.5,,,,55.57123,-161.61285
840cdc5ffffffff,23,46.0,73.0,,,,3.9,1.8,5.7,,,,55.74383,-162.71938
840cdc7ffffffff,4,13.0,35.0,,,,8.6,8.6,8.6,,,,55.48552,-162.28925
840cdc9ffffffff,46,38.0,71.0,,,,3.5,0.5,4.8,,,,56.17939,-161.77895
840cdcbffffffff,4,31.0,32.0,,,,4.6,4.6,6.2,,,,55.91612,-161.35267
840cdcdffffffff,29,62.0,78.0,,,,2.8,-0.4,5.4,,,,56.09279,-162.46944
